f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,labels
37.778,73.889,97.778,98.889,98.333,98.889,97.778,65,97.5,98.889,98.333,98.889,98.333,92.5,95,98.333,98.333,97.5,97.5,71.667,59.167,97.222,98.333,97.222,88.056,75.278,67.222,58.056,97.222,97.778,96.111,81.667,76.111,68.889,58.333,96.944,98.056,98.056,96.944,80,75,63.889,46.944,95.278,98.611,98.333,98.611,98.333,93.056,F
35.833,42.5,46.944,48.611,54.167,65,92.222,47.5,51.667,55.278,57.5,62.222,69.722,73.056,66.389,61.667,60.556,65,67.222,93.333,63.056,78.611,71.944,70.556,71.667,93.611,97.778,96.111,83.056,78.056,75.278,76.944,97.222,98.056,97.222,91.667,81.667,80,79.722,93.056,97.222,95.556,38.333,94.167,98.333,84.722,89.444,97.5,42.5,G
96.389,98.056,98.611,98.333,98.056,96.944,44.444,96.111,95.833,95.833,97.5,96.944,96.111,91.944,95.833,98.333,97.778,98.889,97.778,93.056,82.222,44.444,56.389,60.278,65.833,68.889,72.778,79.444,38.611,45.833,50.556,56.667,63.889,69.722,88.889,33.889,39.444,44.444,49.722,57.778,67.5,86.667,30.278,34.167,39.444,42.778,49.444,70.556,44.722,H
75.556,67.778,55.556,49.167,45,40.556,34.444,61.111,70.278,62.222,57.222,55,50.833,43.333,90.556,74.722,70.278,70.278,97.222,98.056,97.5,86.111,94.444,76.111,66.667,60,56.389,47.5,92.5,96.111,89.444,59.167,51.944,45.556,38.056,92.778,94.722,88.056,49.167,44.722,39.167,33.333,95.278,94.167,47.222,43.333,38.056,35.556,30.278,I
38.333,50.278,72.778,92.222,46.389,39.444,33.889,48.056,58.889,70,88.889,93.333,48.333,39.444,58.889,69.722,75.833,81.667,87.222,96.111,56.111,97.222,98.333,98.333,98.611,88.611,90.556,96.944,97.778,98.333,91.667,99.444,95.833,91.667,96.944,64.722,80.278,88.333,95.833,97.778,94.722,95.278,53.333,94.722,96.111,58.333,50,45.278,38.056,J
36.111,49.167,97.5,98.333,98.333,97.778,58.056,46.667,96.944,98.889,98.333,98.889,98.333,96.667,95.556,97.778,98.889,99.167,98.889,98.333,97.222,96.667,98.333,97.778,99.444,98.889,98.333,96.667,96.667,98.333,98.889,99.444,98.333,97.778,96.111,96.944,98.056,98.889,98.611,98.889,97.222,66.667,80,98.056,98.333,98.056,97.5,53.889,35.833,A
96.944,97.778,97.222,55.556,40.278,36.111,31.667,65,73.611,83.333,94.444,93.056,41.944,35.556,60,70.833,77.778,83.333,87.5,76.389,41.389,59.722,73.056,80.833,87.5,89.167,92.5,51.389,75,97.778,98.889,98.611,98.889,98.333,80.833,96.667,97.778,98.333,98.056,96.111,56.111,47.5,93.889,97.778,98.056,93.611,48.056,42.5,36.389,B
95.278,97.778,97.778,95,44.722,36.667,32.5,96.111,97.778,95.278,96.667,51.389,42.5,36.389,64.167,96.111,85.278,92.222,56.111,46.944,40,61.111,71.944,79.722,90.833,59.444,51.944,44.722,63.056,72.778,93.333,73.611,64.444,57.222,48.889,75,94.722,83.056,76.111,71.111,65,56.389,97.778,98.889,98.889,99.444,98.889,98.889,97.778,C
87.778,62.222,53.333,47.5,43.611,37.5,30.556,91.111,69.167,62.5,60,55.833,53.056,37.5,80,75.278,73.056,74.722,97.778,97.778,95,80.833,79.444,78.333,85,96.944,97.222,95.278,83.056,82.778,83.611,89.167,92.5,98.333,95.556,95.556,86.111,88.333,88.611,92.778,95.556,91.389,39.167,94.167,88.611,91.111,92.5,93.056,39.167,D
95.556,97.778,98.889,98.889,98.056,97.778,96.111,96.667,97.222,98.056,98.333,96.667,97.778,96.667,77.222,97.5,98.611,97.5,98.889,96.667,67.222,61.667,80.833,96.667,88.333,78.333,68.611,55.833,62.778,87.778,97.222,96.111,80,68.889,52.778,87.778,97.222,98.056,97.5,98.056,95.833,48.889,96.944,97.778,98.333,98.611,96.944,96.667,36.944,E
37.778,63.611,97.222,98.056,96.667,54.722,43.056,48.056,96.667,98.611,98.611,98.333,98.333,96.389,94.444,98.333,98.889,98.333,98.889,97.5,96.667,97.778,98.333,97.778,97.5,76.389,68.056,55.833,97.222,97.5,96.389,83.056,75,63.056,49.167,97.5,98.056,97.222,88.611,84.167,63.611,42.5,77.778,98.056,98.333,98.056,97.5,53.611,33.056,F
44.444,49.444,54.167,61.111,85.833,49.167,38.333,63.056,60,62.222,68.889,87.778,58.611,47.5,86.944,71.389,72.222,74.167,91.944,68.056,61.389,48.889,78.889,77.778,80.278,98.889,78.056,96.944,40.278,76.944,81.111,82.778,85.556,96.667,94.444,35.833,40.833,92.778,84.167,86.944,91.944,90.278,31.389,35.278,41.111,93.333,87.5,95.556,39.722,G
95,97.5,98.333,96.944,80,41.111,34.722,96.944,98.889,98.056,98.889,98.333,95,43.611,77.222,97.5,98.889,98.056,98.889,97.778,93.611,43.611,51.667,60.556,66.389,73.611,92.778,90,38.333,45.556,52.778,60.278,72.222,94.444,57.222,33.611,39.444,44.444,53.611,91.111,76.389,54.722,30,34.444,37.778,41.667,91.111,73.611,53.056,H
68.611,56.111,50.833,49.167,45.278,41.389,33.611,71.389,63.889,58.611,57.5,53.611,52.222,47.222,72.778,68.611,66.111,97.5,97.5,98.056,97.222,91.667,78.056,85.278,94.444,71.667,65.556,55,64.444,84.167,87.778,95.833,66.667,55,43.889,41.389,93.889,89.444,95,60.278,45.833,38.611,34.444,45.833,96.944,94.167,55.278,39.444,33.056,I
33.333,40.556,48.056,55.556,73.056,95.556,51.111,38.889,53.889,60.278,65.278,73.611,84.167,58.889,92.222,97.778,98.333,97.222,79.722,83.889,95.556,97.5,98.333,97.222,96.667,95.833,86.944,88.889,68.333,96.389,90.556,93.889,97.222,91.944,90,55.556,88.333,94.444,97.778,98.333,94.167,96.111,36.944,57.778,97.778,98.056,98.333,97.5,41.667,J
35,58.333,97.778,98.333,98.333,98.056,80,46.944,97.222,98.056,98.333,98.611,96.667,96.667,91.111,97.5,96.944,98.056,98.333,97.222,96.667,95.833,97.222,96.944,99.167,96.944,96.944,96.111,96.667,97.778,98.333,97.778,97.778,97.778,93.611,97.222,97.5,98.333,98.611,97.5,96.667,46.944,94.167,98.056,98.333,97.5,96.111,44.167,32.5,A
97.5,98.333,97.778,96.944,48.889,39.722,33.889,66.944,76.667,81.389,85,93.889,93.056,39.722,61.667,71.667,80,84.444,88.056,89.722,92.778,60.833,73.611,84.167,88.333,90,91.389,95.278,86.944,97.5,98.333,98.889,98.889,95,97.778,96.111,98.333,98.889,98.611,98.889,97.778,95.556,45.278,96.667,98.056,98.333,98.056,93.889,38.611,B
92.5,97.5,97.222,93.056,41.944,35,30.556,96.389,96.944,96.667,96.667,48.333,40.833,34.444,96.944,95.556,94.444,95.833,53.056,44.167,38.611,95,96.389,95.556,96.667,58.056,49.167,41.944,59.722,94.167,96.944,95,61.389,54.444,46.667,64.444,96.944,97.5,88.333,66.111,58.889,51.111,37.778,95.278,54.722,53.889,55,91.667,60,C
89.167,67.222,60,62.5,65.556,97.222,96.389,84.167,75.278,71.111,72.778,97.222,98.333,97.222,84.444,80.278,77.778,80.833,96.944,97.222,96.667,91.389,83.889,82.222,83.889,97.778,97.222,95,66.389,84.722,86.389,86.944,93.333,96.667,56.389,42.778,95.833,87.778,90,91.667,94.722,39.444,35.278,61.667,97.222,90.556,95.833,42.5,33.333,D
97.5,98.889,97.778,98.889,98.056,93.611,37.222,97.222,97.222,96.667,98.889,98.333,95.556,45,96.111,98.333,97.5,98.611,98.333,93.056,50.556,57.5,68.333,76.111,82.5,95.278,68.611,54.167,47.778,60.278,75.833,95.278,97.5,96.944,61.111,40.833,53.611,95,98.333,98.056,97.778,97.778,33.889,43.056,96.111,97.778,98.333,96.389,94.444,E
37.778,54.722,96.667,97.5,96.667,56.944,45.278,86.389,98.056,98.333,98.611,98.611,82.778,71.389,97.222,98.889,98.611,99.167,98.333,98.056,96.111,97.5,97.222,97.222,85.278,80,72.778,56.111,97.222,96.667,94.167,85.278,76.111,61.389,48.889,96.667,97.778,97.778,96.667,85,57.5,41.389,46.944,96.944,97.778,97.778,97.222,42.222,33.889,F
32.222,36.944,42.778,46.944,52.778,91.111,52.5,36.667,45.556,49.444,54.722,60.556,75.556,53.889,48.056,56.667,58.056,60.556,67.5,70.833,56.944,74.167,65,64.167,66.389,79.167,76.667,67.5,79.167,74.167,71.944,73.056,77.778,96.667,95.833,83.889,80.833,79.167,79.167,82.222,88.889,90.833,94.167,84.444,83.056,81.944,96.667,48.333,36.389,G
95.556,96.389,98.333,98.056,95.556,51.111,40.278,95.556,96.111,97.778,98.333,94.444,64.444,53.333,95.833,98.333,98.889,98.056,98.889,97.778,95.556,42.778,53.889,57.778,62.222,65.833,91.389,61.111,37.5,43.333,50.556,54.722,60.278,75.833,60.278,33.889,38.056,43.889,47.778,53.333,61.667,88.889,29.722,33.333,38.056,40.278,45.278,53.889,87.778,H
67.778,55.833,49.167,46.667,41.944,38.611,32.222,69.444,62.222,56.944,54.167,49.722,45.556,38.611,71.667,67.222,63.333,61.111,57.5,55,51.389,84.167,97.5,98.056,98.333,69.722,60.556,55,96.111,96.111,68.889,59.444,53.611,50,41.944,96.389,96.389,59.167,52.5,46.667,42.778,35.556,93.056,90,50,44.444,40.556,35.833,31.667,I
34.167,40.556,45.556,51.944,63.889,95.556,93.056,40.556,48.056,55.278,61.111,69.722,81.389,91.389,57.222,96.389,94.167,71.667,74.444,80.278,84.444,96.944,98.333,97.778,99.444,84.167,84.444,85.278,82.778,90.278,94.444,95.278,90.833,87.778,94.444,88.333,89.722,96.389,98.611,95,97.222,64.722,97.5,98.611,98.333,98.611,96.667,45.278,33.333,J
32.5,38.056,42.5,48.611,88.056,96.389,60.278,37.5,44.167,88.056,97.778,98.333,98.056,96.944,45,95,97.222,98.889,97.778,98.889,96.944,93.889,97.5,97.778,98.889,98.333,98.056,96.944,96.667,98.056,96.667,97.5,97.778,97.778,94.167,97.222,97.778,98.611,98.611,97.778,97.222,54.444,79.722,98.056,98.056,98.056,97.5,48.611,35,A
72.778,95.833,57.778,46.389,40.833,36.389,31.389,56.944,93.056,95.556,55,48.056,42.222,36.111,56.667,67.222,77.778,95.833,94.167,49.444,40.833,57.5,67.778,75,81.111,88.889,96.667,77.222,61.111,71.389,78.056,82.222,85.833,88.056,94.722,96.667,98.333,98.889,99.167,98.889,98.611,96.667,97.778,98.889,98.333,98.889,98.333,93.056,41.389,B
95,83.889,84.444,84.444,56.667,36.944,31.667,75.556,74.722,78.611,81.944,87.778,43.611,36.389,63.333,70.278,77.5,81.944,65.278,47.778,40.833,52.5,65.833,75.833,88.611,62.5,52.5,43.333,47.222,65,85,72.222,64.167,56.111,48.611,37.222,92.222,97.222,80.556,69.722,61.667,53.056,30,33.889,46.389,49.722,53.056,93.889,64.722,C
33.056,37.222,43.056,91.111,97.5,97.5,93.333,37.778,44.167,53.056,92.778,96.667,96.111,94.167,41.667,50.833,59.167,72.5,83.333,88.611,90.833,49.167,59.167,64.722,72.778,80,84.444,87.5,67.5,66.944,70.556,75,80,83.889,89.444,96.389,77.5,78.889,80.278,81.944,90.556,40.556,42.222,93.889,97.778,82.778,95.556,42.222,32.778,D
34.444,91.944,97.222,98.333,96.944,98.056,96.667,48.056,96.389,97.778,96.667,98.611,97.222,91.944,52.778,95.833,97.5,98.056,96.111,75.556,55.278,56.944,73.056,94.444,97.5,96.389,75.833,48.611,69.167,97.778,97.778,96.944,97.222,65.278,40.278,96.944,97.778,97.5,98.056,94.722,42.5,33.889,97.5,97.5,96.944,93.889,39.167,33.056,30,E
37.778,86.389,97.5,97.778,93.333,54.722,49.167,54.444,97.222,98.333,98.889,98.889,93.333,97.222,95.833,98.333,98.889,97.778,98.611,87.222,92.5,97.778,97.778,97.778,97.778,79.167,71.389,58.611,96.389,98.056,97.222,93.056,78.056,70,56.944,96.667,97.778,97.222,96.389,82.5,77.778,60,96.111,98.333,98.611,98.056,98.611,96.389,48.333,F
53.333,52.222,55.833,61.111,91.389,51.111,37.5,71.667,64.722,66.111,71.389,90,58.056,45.278,81.389,73.056,73.333,76.389,76.944,68.333,51.944,92.778,80.556,79.167,80.556,98.333,96.944,96.111,44.444,96.111,82.222,85,97.222,96.944,96.944,37.222,49.167,83.056,85.556,93.333,97.778,94.722,32.5,38.056,77.778,97.222,93.056,96.944,64.722,G
97.5,98.056,97.5,97.5,46.111,35.278,30.556,97.778,96.111,97.222,98.333,94.167,41.667,35.556,97.5,98.333,97.778,98.333,95.833,50,40,45.556,96.944,97.5,84.167,82.5,58.611,45,38.056,45.278,49.722,55.556,61.111,87.778,47.778,33.889,37.778,41.944,48.333,53.056,88.889,52.222,30.278,34.167,38.333,40.278,44.722,50.833,91.389,H
93.333,60,51.389,46.944,42.778,38.333,32.5,90.278,66.111,59.444,55.278,49.722,44.722,38.056,91.111,70.556,65,62.5,58.333,55.833,50.556,84.444,91.944,98.333,99.444,98.333,98.611,97.5,88.611,94.444,97.222,94.167,61.389,53.889,45.833,91.389,95,97.222,91.111,50.556,44.167,38.056,96.667,95.278,96.944,48.333,41.944,37.5,32.778,I
37.222,43.611,50.833,63.056,94.722,45.556,35.278,45,52.222,60.278,68.611,82.222,90.556,40.556,96.389,94.722,71.111,73.333,80.833,85.833,76.944,96.111,98.056,87.222,96.944,86.944,87.5,95.278,56.389,97.222,73.056,85,98.333,90.556,90,39.722,47.5,56.944,68.611,95,92.222,90.278,33.889,39.167,45.278,56.944,96.667,94.444,93.056,J
49.167,97.5,98.889,98.333,98.611,97.5,46.667,95.556,97.778,98.889,97.778,98.889,97.778,96.111,95.833,97.778,97.778,99.444,97.778,98.333,96.667,96.111,98.333,97.222,99.444,97.222,98.333,96.111,96.667,98.333,97.778,99.444,97.778,98.056,96.111,96.667,96.944,98.889,98.611,98.611,96.944,48.889,47.5,97.5,98.056,98.056,97.5,51.667,36.389,A
37.222,47.778,95.556,97.222,93.611,41.111,34.444,42.222,52.222,80.833,94.167,69.444,50.278,40.556,46.944,55.556,67.5,85.556,95.556,57.222,45.833,49.722,58.889,67.222,75.833,83.056,95,53.611,54.167,63.056,71.667,77.5,82.222,87.222,95,88.611,97.778,98.889,98.611,98.889,92.778,96.667,97.778,98.889,98.889,98.889,98.889,97.778,64.722,B
95,97.778,95.556,93.333,42.5,35.833,31.944,96.667,97.778,91.111,96.667,50.278,41.667,35.556,62.5,78.611,82.5,93.333,55.556,46.111,39.167,59.444,69.722,77.778,89.444,59.722,50.833,43.889,60.833,71.389,90.556,72.5,64.167,55.833,46.944,68.611,95,81.667,75.278,70.556,64.722,53.889,97.5,98.889,98.889,99.444,98.889,98.611,97.5,C
32.222,38.333,42.5,47.778,58.056,96.111,93.056,37.222,44.722,50,56.389,91.667,96.667,96.111,43.611,52.5,57.222,63.056,91.111,95.278,96.111,57.5,61.389,63.889,69.444,76.944,86.944,90.556,77.5,70.556,70.556,74.722,77.222,83.889,86.389,91.389,78.611,75.833,76.667,81.389,83.611,90.278,36.111,52.5,97.5,98.056,83.333,97.5,44.167,D
85.833,97.5,98.889,96.944,98.889,97.5,95,96.111,97.778,98.889,97.778,98.889,97.778,94.444,75,97.222,98.611,97.778,98.889,97.778,93.611,63.611,78.056,96.389,97.778,96.944,65.833,57.5,75.556,96.944,98.333,97.222,87.778,57.222,45.833,97.5,97.222,97.222,98.333,90,48.056,38.056,97.778,98.333,98.056,97.778,63.889,37.222,32.222,E
38.333,86.944,97.5,98.056,96.944,54.444,43.611,86.389,98.056,98.333,98.889,98.611,98.333,96.944,96.111,98.333,98.889,98.889,98.889,97.778,95.556,97.778,98.333,98.611,98.611,95.833,96.111,60.833,96.111,97.778,97.222,95.556,81.944,72.778,56.667,96.111,97.778,98.056,94.722,85,78.889,63.333,56.944,97.778,98.611,98.056,98.889,97.5,64.167,F
58.056,50.278,46.111,43.889,37.222,33.611,28.333,64.444,60,55.833,53.056,51.944,40.556,33.333,69.722,67.778,65.278,64.167,74.722,61.667,45.278,63.056,74.722,72.778,75.278,90.556,71.111,69.167,41.667,79.444,77.778,80.278,84.722,95,95.556,35.556,65.556,79.722,81.667,85.833,93.056,88.889,30.556,34.722,77.778,84.722,87.222,90.278,41.111,G
87.5,95.833,96.667,97.222,97.5,90,38.056,97.222,95,95.556,98.889,96.944,94.167,46.389,96.111,95.833,96.389,97.778,96.944,94.722,54.167,50.278,59.167,80,96.944,97.222,80.833,66.944,41.944,50.833,56.389,63.056,74.444,63.056,55,35.556,42.5,50.833,59.167,86.389,54.722,44.444,33.056,35.833,42.222,53.056,59.722,45.278,35.556,H
61.111,51.944,48.333,46.667,41.944,37.778,30.833,67.222,60.278,56.389,54.444,50.278,46.944,38.611,69.722,65.833,61.944,61.944,57.778,56.667,59.167,78.333,85.833,97.222,70.556,64.722,62.222,59.444,84.444,89.167,90.278,61.389,56.389,50.556,41.111,91.111,91.389,66.389,54.722,49.444,41.944,35.833,41.111,94.444,56.111,46.944,41.389,36.667,31.667,I
35,40.556,49.444,71.389,92.5,41.389,33.611,40.556,49.722,58.333,68.611,87.5,89.167,39.722,49.167,60.833,68.611,72.5,80.556,86.667,48.889,96.944,94.444,96.944,80.833,83.889,86.944,94.722,96.389,97.778,82.778,99.444,86.944,86.944,88.889,45.278,58.056,66.667,86.111,90.833,90,90,36.389,42.778,50,95.556,97.778,97.5,67.5,J
37.222,86.667,98.056,98.333,98.333,98.056,77.778,51.667,96.667,98.333,97.778,98.889,98.333,95.556,95.833,97.778,98.889,97.778,98.889,98.056,95.556,96.389,97.778,98.889,99.444,98.889,98.333,97.222,97.222,98.333,98.889,98.333,98.889,97.778,95,96.667,97.222,98.889,98.889,98.889,97.222,53.889,94.167,98.333,98.333,98.056,97.5,52.778,35.278,A
96.944,83.889,96.389,46.389,38.333,35,31.111,64.444,73.611,80,84.444,76.389,39.444,34.444,59.167,70.556,76.944,82.5,86.667,76.111,38.889,59.444,70.833,79.722,83.611,86.389,92.5,47.778,65.278,80.278,84.444,85.556,88.056,89.167,93.056,95.556,98.056,98.889,97.5,98.889,97.778,95.278,77.5,98.056,98.611,98.056,98.611,96.111,44.444,B
93.056,97.778,97.778,94.444,41.389,35,30.556,97.5,96.944,96.111,97.222,49.444,40.556,34.722,96.111,95,95.278,95.278,56.111,45,38.333,96.667,96.111,96.389,96.944,60,50,42.222,60.833,95.278,96.944,95,62.5,54.722,46.667,64.444,96.944,97.5,73.333,77.778,58.889,51.389,63.611,97.5,56.667,55.833,56.111,79.722,60.278,C
88.889,82.222,66.944,51.944,44.167,37.5,31.389,85.278,79.722,71.944,64.722,56.111,45.833,36.111,85,81.111,78.889,97.5,97.222,97.222,55.278,85.556,85.278,88.333,99.167,96.667,95.556,94.722,88.611,89.444,93.056,97.778,96.944,97.5,96.667,66.667,90.833,91.944,96.111,95.833,95.278,94.167,35.278,76.111,94.722,96.389,95.556,95,38.333,D
92.5,98.056,98.611,97.778,98.889,98.056,95.556,91.944,97.778,96.944,97.5,98.889,97.222,95.556,59.444,96.111,98.333,97.778,98.333,98.333,95,60.556,73.333,89.722,97.222,96.944,62.222,47.5,67.5,95.278,98.056,97.222,63.889,51.667,41.389,97.5,97.778,98.333,97.778,60.278,43.333,35.556,97.5,98.056,97.778,97.222,42.222,35.833,31.111,E
41.667,94.167,97.5,97.778,90.556,53.333,43.611,94.167,98.333,98.333,98.333,98.611,97.5,96.944,96.944,98.889,98.889,99.444,98.056,98.056,96.389,97.778,98.056,97.778,98.611,95.556,72.5,59.444,96.667,96.667,96.667,96.111,77.778,68.056,53.333,97.5,97.222,97.5,98.333,85.278,78.889,49.722,92.5,98.333,98.333,96.944,98.056,96.111,35.833,F
31.111,36.667,40,47.778,71.667,58.611,41.944,34.722,41.389,47.778,55.556,83.611,64.444,51.389,41.389,47.222,54.167,61.111,91.389,76.667,93.889,46.944,54.444,60,65.833,96.389,97.5,96.944,56.111,61.389,66.389,69.444,91.111,93.889,62.778,78.056,70.833,70.833,75,81.389,63.611,38.611,86.111,80.278,77.778,96.667,45.556,37.778,33.056,G
58.889,97.778,98.889,98.333,98.889,97.778,50.833,97.222,98.889,98.889,98.889,98.056,97.778,90,97.778,98.889,98.889,98.889,98.333,98.056,91.111,49.722,60.278,62.778,65.278,70.833,96.667,90.278,40.278,46.944,53.333,57.5,65,93.333,89.722,35.278,41.111,46.111,50.556,56.667,95,90,31.111,34.722,39.722,42.222,48.056,72.222,89.444,H
81.111,58.056,50,46.944,43.611,38.333,32.5,68.056,65.278,58.056,53.889,51.667,45.833,39.167,84.444,69.722,64.722,61.111,60,56.389,54.722,96.944,98.056,98.333,95,63.889,60.278,53.611,96.111,96.389,90.278,60.556,52.778,47.5,39.722,96.389,96.111,66.667,51.111,45.278,41.389,34.444,96.667,94.722,48.056,43.889,39.722,35.833,31.111,I
34.444,40.556,47.5,60.556,85.556,92.5,55.556,40.278,49.167,58.333,67.5,79.167,85.556,93.333,56.944,93.611,69.167,74.167,80.278,84.167,94.444,97.5,98.333,97.778,99.444,84.167,86.111,97.778,96.667,97.778,90.556,90.833,92.5,92.222,92.5,66.944,80.278,86.111,90.278,94.444,66.944,38.056,68.889,84.444,95.556,55.278,43.333,37.5,32.5,J
48.333,96.944,98.056,98.333,98.333,95.556,40.556,96.389,97.778,98.889,98.056,98.889,97.778,94.167,96.111,97.778,96.944,98.056,97.222,97.222,95.556,96.111,98.056,97.222,99.444,97.222,98.333,96.389,96.389,98.056,98.611,98.611,97.778,97.5,94.722,93.333,97.5,98.611,96.667,98.611,97.222,70.278,43.611,97.222,97.778,98.333,97.778,64.722,35.278,A
40.833,92.222,97.222,96.111,51.667,44.167,36.944,48.056,65.556,95,97.778,98.056,97.222,49.444,52.5,64.167,74.722,87.222,96.944,96.944,86.944,56.944,68.056,76.389,81.111,85.556,95.833,93.333,70.556,74.444,79.444,82.778,85.278,88.889,94.167,97.778,86.667,85.278,86.111,98.611,97.222,41.667,94.167,97.778,98.333,97.5,68.333,41.944,32.778,B
97.778,98.889,98.333,98.889,98.056,77.778,34.444,83.333,82.778,83.889,87.222,87.778,94.444,40.833,67.5,77.778,81.667,86.389,88.056,91.389,47.778,64.444,75.556,82.5,86.111,95.278,63.611,50.278,67.5,82.778,86.667,94.722,82.222,63.611,52.778,97.222,98.333,98.333,89.167,98.056,77.778,56.944,42.222,50.833,51.944,52.5,54.722,94.167,76.667,C
61.667,53.333,48.611,45.556,39.167,35.278,28.611,69.167,62.5,58.056,56.111,51.667,41.667,33.056,96.389,70.833,70.833,92.5,97.5,96.389,46.667,96.111,78.056,80,92.5,97.222,97.778,95,76.111,81.389,83.056,88.611,98.333,97.778,96.667,41.667,96.111,87.5,90,95.556,97.778,95.278,33.056,45.278,96.944,90.556,94.444,96.667,42.5,D
95,97.778,98.333,96.944,97.778,97.778,93.611,96.944,96.667,97.222,97.778,96.944,97.778,95.278,96.111,96.111,96.944,97.5,96.111,97.5,90.556,59.444,73.611,81.944,97.778,97.5,81.667,56.667,53.333,66.389,79.167,94.722,96.944,95.833,53.611,48.056,79.444,97.778,97.222,97.222,97.778,48.056,36.667,95.833,96.667,97.222,95.556,63.056,32.222,E
94.722,98.333,98.889,98.333,98.889,98.333,90.833,97.222,98.889,98.333,98.611,96.667,79.444,59.167,97.778,97.778,97.778,98.056,89.167,73.611,59.722,96.111,98.333,97.222,96.667,83.056,78.056,68.889,96.111,98.333,98.889,98.889,89.444,98.056,97.5,68.056,97.778,98.889,98.333,98.611,97.222,54.167,37.778,75.278,97.222,97.778,95.556,44.444,35.833,F
34.722,41.944,46.667,53.056,76.111,75.833,43.333,42.778,56.667,58.611,62.5,79.722,63.611,49.444,95.278,82.5,73.611,73.889,94.167,70.278,56.389,92.5,86.944,81.667,81.944,97.778,97.778,96.667,90.556,87.778,84.444,86.111,97.5,97.5,95,90.556,88.889,88.611,87.778,93.333,96.944,63.056,77.222,98.056,90,89.444,92.222,53.333,35.833,G
57.5,97.778,98.611,98.333,98.333,94.444,48.611,97.222,98.333,98.889,99.444,98.056,98.056,96.389,97.5,98.611,98.333,98.889,97.778,97.222,68.889,52.222,58.889,62.222,66.111,71.389,95,57.222,41.111,48.056,52.222,58.056,65.278,93.333,54.722,35.278,41.667,44.722,50.278,58.333,92.778,54.444,31.389,35.556,40,43.056,46.944,92.222,57.5,H
61.944,51.667,47.778,46.111,41.667,38.056,31.389,67.5,58.333,55.278,53.333,49.167,44.722,37.778,69.167,63.611,60.278,60.833,57.5,55.556,53.611,76.667,91.667,70,66.111,62.222,58.611,52.5,91.111,91.389,65,59.722,53.611,48.333,40,91.944,92.778,59.167,50.833,45.833,42.222,35,65.556,93.056,50.556,43.611,39.722,36.389,30.556,I
35.556,40.833,47.5,53.333,65.278,91.111,58.889,43.889,52.222,59.167,63.333,71.389,79.444,92.778,97.222,98.333,98.611,99.444,77.5,81.667,97.778,97.222,98.611,97.5,93.611,92.222,91.944,96.667,70.278,81.389,86.111,89.167,90.833,90.833,95.556,63.611,76.111,83.889,87.222,89.722,93.333,63.611,67.778,80,84.722,94.722,68.333,43.889,34.722,J
34.444,41.667,88.611,97.5,98.333,96.944,96.667,40.278,96.111,97.778,97.5,98.056,97.5,75.556,56.667,96.111,96.667,97.5,98.056,96.944,96.667,95,96.667,96.667,97.778,97.222,97.5,97.222,94.722,97.222,95.278,96.667,95.278,96.667,94.722,95.556,96.667,95.833,95.278,91.667,88.333,44.722,96.111,96.944,97.222,98.333,94.444,42.5,34.722,A
